"year","month","ppt_mm","tmin_c","tmax_c","spei1","pdsi","nino34_index","ONI","enso_phase","pdo","date"
1954,7,20.83,17.7241379310345,36.0714285714286,-1.03382343066907,-4.77,-1.02,-0.966666666666667,"LaNina",0.43,1954-07-01
1954,8,33.53,17.5172413793103,33.6666666666667,-0.281728466033872,-3.81,-1.08,-1.04333333333333,"LaNina",0.08,1954-08-01
1954,9,55.12,14.9310344827586,32.5172413793103,0.486192387012754,5.15,-1.03,-1.00666666666667,"LaNina",-0.94,1954-09-01
1954,10,57.41,8.67741935483871,26.5,1.2784920670239,-3.07,-0.91,-1.03666666666667,"LaNina",0.52,1954-10-01
1954,11,0,-1.6551724137931,20.9259259259259,-1.27698273562268,-3.42,-1.17,-0.956666666666667,"LaNina",0.72,1954-11-01
1954,12,1.78,-5.13333333333333,15.3333333333333,-1.1068986948789,-3.72,-0.79,-0.873333333333333,"LaNina",-0.5,1954-12-01
1955,1,22.86,-4.29032258064516,11,1.32172859038749,-2.97,-0.66,-0.746666666666667,"LaNina",0.2,1955-01-01
1955,2,0,-6.62962962962963,15.0384615384615,-0.285889172521735,-2.91,-0.79,-0.75,"LaNina",-1.52,1955-02-01
1955,3,9.65,-0.178571428571429,21.7692307692308,-0.194914126518741,-2.76,-0.8,-0.846666666666667,"LaNina",-1.26,1955-03-01
1955,4,0,2.76666666666667,24.9,-0.333087865490405,-2.96,-0.95,-0.993333333333333,"LaNina",-1.97,1955-04-01
1955,5,2.53,6.96774193548387,28.0967741935484,0.258034186913894,-2.97,-1.23,-1.12666666666667,"LaNina",-1.21,1955-05-01
1955,6,3.05,11.2333333333333,34.1333333333333,-0.44893315493923,-3.19,-1.2,-1.25,"LaNina",-2.44,1955-06-01
1955,7,89.93,16.8214285714286,33.6296296296296,1.24591189732639,-0.48,-1.32,-1.14333333333333,"LaNina",-2.35,1955-07-01
1955,8,13.21,16.4193548387097,33.0869565217391,-0.95112374657632,-0.94,-0.91,-1.18666666666667,"LaNina",-2.25,1955-08-01
1955,9,2.29,9.14285714285714,33,-1.64210124549368,5.61,-1.33,-1.27666666666667,"LaNina",-1.95,1955-09-01
1955,10,38.86,3.46666666666667,27.0344827586207,0.467115777109389,-1.85,-1.59,-1.61,"LaNina",-2.8,1955-10-01
1955,11,1.78,-3.3,18.8965517241379,-0.576021927601962,-2.29,-1.91,-1.67333333333333,"LaNina",-3.08,1955-11-01
1955,12,0,-5.58064516129032,16.5806451612903,-1.55457865772643,-2.82,-1.52,-1.55333333333333,"LaNina",-2.75,1955-12-01
1956,1,2.54,-4.58064516129032,17.0967741935484,-1.45840359323078,-3.09,-1.23,-1.24333333333333,"LaNina",-2.48,1956-01-01
1956,2,6.6,-5.06896551724138,14.8275862068966,0.331032010654088,-2.65,-0.98,-1.04666666666667,"LaNina",-2.74,1956-02-01
1956,3,0,-1.03225806451613,22.4666666666667,-1.39808976061958,-2.95,-0.93,-0.896666666666667,"LaNina",-2.56,1956-03-01
1956,4,0,1.1,24.4,-0.218936383911182,-3.05,-0.78,-0.766666666666667,"LaNina",-2.17,1956-04-01
1956,5,0,7.03225806451613,32.4333333333333,-2.0923138966931,-3.39,-0.59,-0.733333333333333,"LaNina",-1.41,1956-05-01
1956,6,0.51,14.6551724137931,36.9655172413793,-1.47375488709982,-3.41,-0.83,-0.786666666666667,"LaNina",-1.7,1956-06-01
1956,7,56.89,14.2258064516129,34.7666666666667,0.0665743355335861,-3.55,-0.94,-0.86,"LaNina",-1.03,1956-07-01
1956,8,16.76,12.4838709677419,33.8387096774194,-1.42920112534449,-3.72,-0.81,-0.886666666666667,"LaNina",-1.16,1956-08-01
1956,9,0,6.72413793103448,33.5862068965517,-1.88101089282232,3.61,-0.91,-0.803333333333333,"LaNina",-0.71,1956-09-01
1956,10,1.52,4.03225806451613,27.5806451612903,-1.46252559366471,-4.74,-0.69,-0.87,"LaNina",-2.3,1956-10-01
1956,11,0,-6.48275862068965,17.8620689655172,-0.495406815481234,-4.66,-1.01,-0.76,"LaNina",-2.11,1956-11-01
1956,12,4.57,-5.82758620689655,14.4285714285714,-0.697316372816098,-4.53,-0.58,-0.716666666666667,"LaNina",-1.28,1956-12-01
1957,1,8.13,-1.2,15.8333333333333,-0.4818759632646,-4.37,-0.56,-0.46,"Neutral",-1.82,1957-01-01
1957,2,12.95,1.64285714285714,21.037037037037,-0.651405302052966,-4.34,-0.24,-0.24,"Neutral",-0.68,1957-02-01
1957,3,7.36,0.793103448275862,20.3703703703704,0.207808712804109,-4.24,0.08,0.0866666666666667,"Neutral",0.03,1957-03-01
1957,4,5.33,3.13333333333333,24.0333333333333,0.457894931273811,-3.85,0.42,0.316666666666667,"Neutral",-0.58,1957-04-01
1957,5,2.79,7.64516129032258,27.4666666666667,0.588324557059042,-3.52,0.45,0.466666666666667,"Neutral",0.57,1957-05-01
1957,6,0.51,13.3666666666667,35,-0.691626426863279,-3.8,0.53,0.556666666666667,"ElNino",1.76,1957-06-01
1957,7,33.52,17.4193548387097,36.5483870967742,-0.795945744321098,-3.27,0.69,0.67,"ElNino",0.72,1957-07-01
1957,8,120.64,15.9677419354839,32.6774193548387,1.6969465635871,-1.74,0.79,0.67,"ElNino",0.51,1957-08-01
1957,9,3.81,9.89285714285714,30.9310344827586,-1.20163180492453,6.29,0.53,0.686666666666667,"ElNino",1.59,1957-09-01
1957,10,45.7,7.61290322580645,22.1333333333333,1.43809286185543,-0.18,0.74,0.786666666666667,"ElNino",1.5,1957-10-01
1957,11,19.3,-1.3448275862069,16.5357142857143,0.984267444426337,1.25,1.09,1.00333333333333,"ElNino",-0.32,1957-11-01
1957,12,0,-7.70967741935484,14.9677419354839,-1.19024271669658,0.53,1.18,1.27,"ElNino",-0.55,1957-12-01
1958,1,21.84,-7.26666666666667,12.2857142857143,1.07383553730143,0.79,1.54,1.37333333333333,"ElNino",0.25,1958-01-01
1958,2,11.17,-2.85714285714286,17.8571428571429,-0.0281076684545477,1.8,1.4,1.31,"ElNino",0.62,1958-02-01
1958,3,55.12,-0.0645161290322581,16.5333333333333,2.51055153058683,3.84,0.99,0.9,"ElNino",0.25,1958-03-01
1958,4,14.48,2.2,24.7241379310345,0.700571564813677,4.59,0.31,0.54,"ElNino",1.06,1958-04-01
1958,5,10.67,8.06896551724138,31.3214285714286,-0.598935928905193,4.62,0.32,0.31,"Neutral",1.28,1958-05-01
1958,6,15.24,14.5666666666667,36.6333333333333,-0.429872543967707,4.26,0.3,0.22,"Neutral",1.33,1958-06-01
1958,7,21.85,15,37.3333333333333,-1.61355434654471,3.41,0.04,0.193333333333333,"Neutral",0.89,1958-07-01
1958,8,47.23,14.4516129032258,35.9032258064516,-0.728139106762431,2.92,0.24,-0.01,"Neutral",1.06,1958-08-01
1958,9,95.49,11.6,29.8333333333333,1.70109836963321,10.7,-0.31,-0.0333333333333333,"Neutral",0.29,1958-09-01
1958,10,52.58,5.45161290322581,23.0967741935484,1.42029474583965,5.6,-0.03,-0.0966666666666667,"Neutral",0.01,1958-10-01
1958,11,3.3,-4.2,20.8518518518519,-0.973324121169933,4.96,0.05,0.106666666666667,"Neutral",-0.18,1958-11-01
1958,12,0,-10.1612903225806,17.4333333333333,-1.70112718365237,3.74,0.3,0.26,"Neutral",0.86,1958-12-01
1959,1,0,-8.51612903225806,16.6551724137931,-1.579057694879,2.74,0.43,0.41,"Neutral",0.69,1959-01-01
1959,2,3.56,-4.89285714285714,16.9642857142857,-0.499395396227286,2,0.5,0.396666666666667,"Neutral",-0.43,1959-02-01
1959,3,0,-4.56666666666667,21.0344827586207,-0.855322268047771,0.73,0.26,0.343333333333333,"Neutral",-0.95,1959-03-01
1959,4,0.51,3.96428571428571,26.1428571428571,-0.817787162488212,-0.02,0.27,0.173333333333333,"Neutral",-0.02,1959-04-01
1959,5,0.76,6.3448275862069,29.6666666666667,-0.64661245008343,-0.66,-0.01,-0.0233333333333333,"Neutral",0.23,1959-05-01
1959,6,0.51,13.5172413793103,36.1538461538462,-1.23184151632333,-1.76,-0.33,-0.206666666666667,"Neutral",0.44,1959-06-01
1959,7,37.84,15.8571428571429,36.2692307692308,-0.745221622295702,-2.49,-0.28,-0.34,"Neutral",-0.5,1959-07-01
1959,8,162.29,15.5,33.28,2.11278284690564,-0.4,-0.41,-0.406666666666667,"Neutral",-0.62,1959-08-01
1959,9,0,6.48275862068965,32.2142857142857,-1.67043110549178,7.07,-0.53,-0.276666666666667,"Neutral",-0.85,1959-09-01
1959,10,13.72,1,27.1071428571429,-0.770027805883914,-1.95,0.11,-0.196666666666667,"Neutral",0.52,1959-10-01
1959,11,0,-7.8,19.4642857142857,-0.88212242732116,-2.1,-0.17,-0.0366666666666667,"Neutral",1.11,1959-11-01
1959,12,7.37,-9.03333333333333,14.2758620689655,-0.44785877883065,-2.19,-0.05,-0.0666666666666667,"Neutral",0.06,1959-12-01
1960,1,18.04,-12.25,12.85,0.83191789151487,-1.38,0.02,-0.09,"Neutral",0.3,1960-01-01
1960,2,1.02,-5.6,14.3,0.0094451926947435,-1.23,-0.24,-0.1,"Neutral",0.52,1960-02-01
1960,3,0.76,0.5,22.7,-1.35029889266498,-1.28,-0.08,-0.103333333333333,"Neutral",-0.21,1960-03-01
1960,4,0,3,26.4285714285714,-1.11930565590282,-1.64,0.01,-0.00666666666666667,"Neutral",0.09,1960-04-01
1960,5,0,6.41935483870968,30.4444444444444,-1.09023760609806,-1.98,0.05,-0.0466666666666667,"Neutral",0.91,1960-05-01
1960,6,13.21,12.4827586206897,37.4814814814815,-1.24474178045047,-1.89,-0.2,-0.133333333333333,"Neutral",0.64,1960-06-01
1960,7,35.06,13.4137931034483,35.24,-0.78233483178916,-0.9,-0.25,-0.15,"Neutral",-0.27,1960-07-01
1960,8,37.33,13.7931034482759,35.3333333333333,-0.981316366481979,-1.77,0,-0.0733333333333333,"Neutral",-0.38,1960-08-01
1960,9,3.05,8.25925925925926,33.2083333333333,-1.68821270849548,5.52,0.03,-0.0133333333333333,"Neutral",-0.94,1960-09-01
1960,10,11.17,-1.29166666666667,25.952380952381,-0.686066319545287,-1.86,-0.07,-0.14,"Neutral",0.09,1960-10-01
1960,11,2.54,-2.53571428571429,20.76,-0.997811602921616,-2.19,-0.38,-0.143333333333333,"Neutral",-0.23,1960-11-01
1960,12,54.36,-8.10344827586207,9.31818181818182,1.85436302315894,-0.62,0.02,-0.17,"Neutral",0.17,1960-12-01
1961,1,15.75,-6.875,12.4761904761905,0.692057564033838,0.42,-0.15,-0.03,"Neutral",1.18,1961-01-01
1961,2,0,-5.48,17.5454545454545,-1.04646093169837,0.08,0.04,-0.07,"Neutral",0.43,1961-02-01
1961,3,3.3,-1.88888888888889,21.9130434782609,-0.878492523912948,0.11,-0.1,0.0233333333333333,"Neutral",0.09,1961-03-01
1961,4,0,0.652173913043478,26.3,-1.21892020408406,-0.09,0.13,0.00666666666666667,"Neutral",0.34,1961-04-01
1961,5,0,6.33333333333333,31.16,-1.4747305158355,-0.63,-0.01,0.0733333333333333,"Neutral",-0.06,1961-05-01
1961,6,16.75,11.5769230769231,35.7916666666667,-0.365817099598981,0,0.1,-0.0766666666666667,"Neutral",-0.61,1961-06-01
1961,7,60.19,15.1724137931034,35.3793103448276,0.0952066855935075,-0.64,-0.32,-0.156666666666667,"Neutral",-1.22,1961-07-01
1961,8,87.38,15.5172413793103,33.5172413793103,1.00569122772936,-0.36,-0.25,-0.363333333333333,"Neutral",-1.13,1961-08-01
1961,9,83.05,11.4137931034483,29.6071428571429,1.46378796587453,6.97,-0.52,-0.493333333333333,"Neutral",-2.01,1961-09-01
1961,10,0.25,2.06451612903226,26.6666666666667,-1.38222568582427,-0.57,-0.71,-0.473333333333333,"Neutral",-2.28,1961-10-01
1961,11,38.6,-2.875,17.1304347826087,1.548726259235,1.72,-0.19,-0.396666666666667,"Neutral",-1.85,1961-11-01
1961,12,19.05,-6.19230769230769,14.4545454545455,0.279594293265324,1.91,-0.29,-0.243333333333333,"Neutral",-2.69,1961-12-01
1962,1,14.48,-8.66666666666667,15.1363636363636,0.110958596084229,2.38,-0.25,-0.233333333333333,"Neutral",-1.29,1962-01-01
1962,2,9.91,-3.58333333333333,19.6190476190476,-0.697629584189003,2.17,-0.16,-0.273333333333333,"Neutral",-1.15,1962-02-01
1962,3,2.54,-5,18.8,0.188749040818482,2.15,-0.41,-0.296666666666667,"Neutral",-1.42,1962-03-01
1962,4,10.16,2.77777777777778,27.1851851851852,-0.623191216473288,2.38,-0.32,-0.383333333333333,"Neutral",-0.8,1962-04-01
1962,5,0,3.10714285714286,30.7407407407407,-1.51234045936645,2,-0.42,-0.32,"Neutral",-1.22,1962-05-01
1962,6,20.32,8.31818181818182,34.7826086956522,-0.0847441311131753,1.46,-0.22,-0.313333333333333,"Neutral",-1.62,1962-06-01
1962,7,121.16,14.2916666666667,33.3333333333333,1.64749188063495,3.08,-0.3,-0.216666666666667,"Neutral",-1.46,1962-07-01
1962,8,66.05,11.5416666666667,36,-0.332369749769532,1.38,-0.13,-0.33,"Neutral",-0.48,1962-08-01
1962,9,82.8,8.85714285714286,30.5714285714286,1.22030495096011,8.58,-0.56,-0.34,"Neutral",-1.58,1962-09-01
1962,10,34.29,2.35,26.8636363636364,0.288315543030191,2.39,-0.33,-0.44,"Neutral",-1.55,1962-10-01
1962,11,6.1,-6.65217391304348,22,-1.01512143517928,1.7,-0.43,-0.416666666666667,"Neutral",-0.37,1962-11-01
1962,12,26.92,-9.15384615384615,15,0.628541138240852,2,-0.49,-0.413333333333333,"Neutral",-0.96,1962-12-01
1963,1,0,-13.2,13.0344827586207,-0.55423434982308,1.61,-0.32,-0.356666666666667,"Neutral",-0.33,1963-01-01
1963,2,10.92,-8.76,18.5769230769231,-0.254162180589312,1.36,-0.26,-0.213333333333333,"Neutral",-0.16,1963-02-01
1963,3,0,-6.74193548387097,21,-0.821015677339473,0.79,-0.06,-0.126666666666667,"Neutral",-0.54,1963-03-01
1963,4,2.29,-2,26.3571428571429,-1.12359532316331,0.05,-0.06,-0.04,"Neutral",-0.41,1963-04-01
1963,5,0,2.74193548387097,30.4333333333333,-1.37669887211552,-1.3,0,0.02,"Neutral",-0.65,1963-05-01
1963,6,4.57,6.55172413793103,32.2631578947368,-0.0695804306007424,-1.71,0.12,0.28,"Neutral",-0.88,1963-06-01
1963,7,14.74,12.4666666666667,37.2,-1.9958602198402,-2.18,0.72,0.58,"ElNino",-1,1963-07-01
1963,8,41.91,10.5172413793103,32.9655172413793,-0.473229497553205,-1.41,0.9,0.756666666666667,"ElNino",-1.03,1963-08-01
1963,9,35.3,13.1,30.4,0.14167168216223,6.72,0.65,0.796666666666667,"ElNino",0.45,1963-09-01
1963,10,18.79,5.9,28.4,-0.622834034593348,-1.35,0.84,0.746666666666667,"ElNino",-0.52,1963-10-01
1963,11,9.14,-0.6,20.4,-0.27023335406121,-1.45,0.75,0.88,"ElNino",-2.08,1963-11-01
1963,12,0,-9.2258064516129,15.448275862069,-1.27498987010447,-1.9,1.05,0.853333333333333,"ElNino",-1.08,1963-12-01
1964,1,0,-11.2142857142857,13.3461538461538,-0.698103404613853,-2.01,0.76,0.786666666666667,"ElNino",0.01,1964-01-01
1964,2,3.3,-11.2068965517241,14.6071428571429,0.18138801701484,-1.95,0.55,0.383333333333333,"Neutral",-0.21,1964-02-01
1964,3,8.89,-3.25806451612903,19.6774193548387,0.378944070039741,-1.62,-0.16,-0.0466666666666667,"Neutral",-0.87,1964-03-01
1964,4,3.3,1.03571428571429,25.6206896551724,-0.536144773226393,-1.59,-0.53,-0.476666666666667,"Neutral",-1.03,1964-04-01
1964,5,16.26,7.2,30.9,-0.114699710330015,-1.74,-0.74,-0.716666666666667,"LaNina",-1.91,1964-05-01
1964,6,0,11.7333333333333,34.6,-0.763842104735754,-2.19,-0.88,-0.756666666666667,"LaNina",-0.32,1964-06-01
1964,7,69.61,16.3333333333333,36.1333333333333,0.280266938844769,-2.61,-0.65,-0.763333333333333,"LaNina",-0.51,1964-07-01
1964,8,54.86,13.9677419354839,34.4838709677419,-0.156207554388996,-2.74,-0.76,-0.78,"LaNina",-1.03,1964-08-01
1964,9,43.69,9.625,30,0.255703477941768,5.78,-0.93,-0.896666666666667,"LaNina",-0.68,1964-09-01
1964,10,0.51,2.06666666666667,26.9333333333333,-1.43333654256258,-2.5,-1,-1.01,"LaNina",-0.37,1964-10-01
1964,11,0,-3.06666666666667,20.1,-1.06296877603043,-2.77,-1.1,-1.05666666666667,"LaNina",-0.8,1964-11-01
1964,12,0.76,-5.90322580645161,14.4838709677419,-1.02054904804505,-2.72,-1.07,-0.913333333333333,"LaNina",-1.52,1964-12-01
1965,1,22.86,-3.96666666666667,16.1724137931034,0.536696076127259,-2.7,-0.57,-0.666666666666667,"LaNina",-1.24,1965-01-01
1965,2,10.41,-4.85714285714286,15.5185185185185,0.454831746136315,-2.49,-0.36,-0.423333333333333,"Neutral",-1.16,1965-02-01
1965,3,9.4,-1.45161290322581,19.3225806451613,0.570572492651001,-2.43,-0.34,-0.263333333333333,"Neutral",0.04,1965-03-01
1965,4,0,3.1,26.1,-0.927089791762444,-2.59,-0.09,-0.08,"Neutral",0.62,1965-04-01
1965,5,1.01,8.36666666666667,30.0666666666667,-0.590133477665991,-2.68,0.19,0.183333333333333,"Neutral",-0.66,1965-05-01
1965,6,12.7,11.7931034482759,33.8666666666667,0.182829033459618,-2.42,0.45,0.483333333333333,"Neutral",-0.8,1965-06-01
1965,7,29.97,17.6206896551724,37.0714285714286,-1.03048970145275,-2.8,0.81,0.836666666666667,"ElNino",-0.47,1965-07-01
1965,8,6.35,16.7741935483871,34.7096774193548,-1.6120820318597,-2.74,1.25,1.10666666666667,"ElNino",0.2,1965-08-01
1965,9,35.05,13.0689655172414,30.6206896551724,0.0868934883687928,5.98,1.26,1.37333333333333,"ElNino",0.59,1965-09-01
1965,10,14.47,3.70967741935484,27.1290322580645,-0.650903644360333,-2.15,1.61,1.47,"ElNino",-0.36,1965-10-01
1965,11,0,0.4,22.1785714285714,-1.6070618719488,-2.55,1.54,1.53333333333333,"ElNino",-0.59,1965-11-01
1965,12,34.56,-2.89655172413793,13.8518518518519,1.0849894092961,-1.67,1.45,1.37333333333333,"ElNino",0.06,1965-12-01
1966,1,9.9,-7.66666666666667,12.1,0.353309039480381,-1.32,1.13,1.13666666666667,"ElNino",-0.82,1966-01-01
1966,2,6.86,-6.5,14.3214285714286,0.448812003668049,-1.12,0.83,0.93,"ElNino",-0.03,1966-02-01
1966,3,9.65,-1.51612903225806,21.9655172413793,-0.331004085332922,-0.65,0.83,0.733333333333333,"ElNino",-1.29,1966-03-01
1966,4,5.84,4.3448275862069,26.0344827586207,-0.26233935913946,-0.17,0.54,0.436666666666667,"Neutral",0.06,1966-04-01
1966,5,1.53,9.29032258064516,31.6451612903226,-1.26287798209259,-0.71,-0.06,0.206666666666667,"Neutral",-0.53,1966-05-01
1966,6,22.1,13.4666666666667,34.5666666666667,0.503894946891306,2.23,0.14,0.103333333333333,"Neutral",0.16,1966-06-01
1966,7,17.26,18.6333333333333,37.2,-1.35532672896002,1.44,0.23,0.09,"Neutral",0.26,1966-07-01
1966,8,51.82,16.9333333333333,33.5862068965517,0.235768689620098,1.85,-0.1,0.0266666666666667,"Neutral",-0.35,1966-08-01
1966,9,31.74,12.5714285714286,30.1379310344828,0.0382175746001228,8.08,-0.05,-0.0666666666666667,"Neutral",-0.33,1966-09-01
1966,10,5.59,3.45161290322581,25.5862068965517,-0.773630291681677,0.97,-0.05,-0.156666666666667,"Neutral",-1.17,1966-10-01
1966,11,2.03,-0.266666666666667,21.3333333333333,-1.14878449540191,-0.28,-0.37,-0.226666666666667,"Neutral",-1.15,1966-11-01
1966,12,1.27,-6.90322580645161,14.4838709677419,-0.982243789649498,-1.44,-0.26,-0.393333333333333,"Neutral",-0.32,1966-12-01
1967,1,0,-9.80645161290323,15.5483870967742,-1.26860577200046,-1.8,-0.55,-0.456666666666667,"Neutral",-0.2,1967-01-01
1967,2,9.91,-3.60714285714286,17.6071428571429,-0.0849095469926589,-2,-0.56,-0.526666666666667,"LaNina",-0.18,1967-02-01
1967,3,1.27,1.8,23.9666666666667,-1.81394583504646,-2.62,-0.47,-0.52,"LaNina",-1.2,1967-03-01
1967,4,0,5,26.1034482758621,-0.723470629842483,-2.86,-0.53,-0.413333333333333,"Neutral",-0.89,1967-04-01
1967,5,14.73,6.61290322580645,29.4193548387097,0.376481638042964,-2.87,-0.24,-0.296666666666667,"Neutral",-1.24,1967-05-01
1967,6,36.83,14.9333333333333,33.4666666666667,1.30340646767574,-1.73,-0.12,-0.153333333333333,"Neutral",-1.16,1967-06-01
1967,7,12.19,19,36.3703703703704,-1.23805664478772,-1.88,-0.1,-0.176666666666667,"Neutral",-0.89,1967-07-01
1967,8,40.64,16.0689655172414,32.9310344827586,-0.03195415243871,-1.11,-0.31,-0.333333333333333,"Neutral",-1.24,1967-08-01
1967,9,46.23,13.2,29.6206896551724,0.634727277563043,7.2,-0.59,-0.426666666666667,"Neutral",-0.72,1967-09-01
1967,10,0,4.12903225806452,26.8666666666667,-1.36351433342463,-1.07,-0.38,-0.436666666666667,"Neutral",-0.64,1967-10-01
1967,11,32.01,-0.333333333333333,20.0666666666667,1.08597495635496,-0.97,-0.34,-0.356666666666667,"Neutral",-0.05,1967-11-01
1967,12,24.12,-3.41935483870968,10.9354838709677,0.963592324711914,-0.16,-0.35,-0.43,"Neutral",-0.4,1967-12-01
1968,1,14.73,-3.7741935483871,13.0322580645161,0.575456800573925,0.29,-0.6,-0.563333333333333,"LaNina",-0.95,1968-01-01
1968,2,17.27,-1,17.8275862068966,0.511244062040277,1.35,-0.74,-0.7,"LaNina",-0.4,1968-02-01
1968,3,28.45,0.32258064516129,18.6129032258065,1.65732530520019,2.53,-0.76,-0.656666666666667,"LaNina",-0.31,1968-03-01
1968,4,4.83,2.41379310344828,23.1333333333333,0.69241619609691,2.93,-0.47,-0.556666666666667,"LaNina",-1.03,1968-04-01
1968,5,0,6.70967741935484,29.9677419354839,-0.812936763721777,2.3,-0.44,-0.24,"Neutral",-0.53,1968-05-01
1968,6,0,12.7241379310345,35.3571428571429,-0.984839666400576,1.43,0.19,0.02,"Neutral",-0.35,1968-06-01
1968,7,53.34,16.8620689655172,34.8928571428571,0.173562089197509,2.47,0.31,0.276666666666667,"Neutral",0.53,1968-07-01
1968,8,56.14,15.2692307692308,32.5384615384615,0.428648919247811,3.15,0.33,0.23,"Neutral",0.19,1968-08-01
1968,9,24.63,9.63333333333333,30.8333333333333,-0.528182492181648,8.26,0.05,0.233333333333333,"Neutral",0.06,1968-09-01
1968,10,6.86,3.64516129032258,27.8709677419355,-1.24729753943084,1.35,0.32,0.376666666666667,"Neutral",-0.34,1968-10-01
1968,11,31.24,-1.51724137931034,17.8965517241379,1.27569278811318,2.03,0.76,0.613333333333333,"ElNino",-0.44,1968-11-01
1968,12,9.9,-7,13.6129032258065,-0.164737480852791,1.69,0.76,0.806666666666667,"ElNino",-1.27,1968-12-01
1969,1,13.97,-2.83870967741935,16.258064516129,-0.140730559182224,1.09,0.9,0.893333333333333,"ElNino",-1.26,1969-01-01
1969,2,4.07,-3.71428571428571,16.6071428571429,-0.321366671364741,0.51,1.02,0.843333333333333,"ElNino",-0.95,1969-02-01
1969,3,0.51,-4.67741935483871,18.2258064516129,0.229728197855042,0.02,0.61,0.653333333333333,"ElNino",-0.5,1969-03-01
1969,4,0.51,3.76666666666667,27.1071428571429,-1.38723645532636,-0.79,0.33,0.443333333333333,"Neutral",-0.44,1969-04-01
1969,5,14.74,7.87096774193548,30.9032258064516,-0.142606090553906,-0.7,0.39,0.326666666666667,"Neutral",-0.2,1969-05-01
1969,6,11.93,13.7333333333333,34.6333333333333,0.0951249100310803,-1.2,0.26,0.25,"Neutral",0.89,1969-06-01
1969,7,67.56,19.1724137931034,35.4,0.655976861491666,-0.2,0.1,0.293333333333333,"Neutral",0.1,1969-07-01
1969,8,37.59,18.3548387096774,36.2903225806452,-0.761270182944387,-0.85,0.52,0.363333333333333,"Neutral",-0.81,1969-08-01
1969,9,29.47,12.9666666666667,30.8666666666667,-0.153675839543834,7.39,0.47,0.55,"ElNino",-0.66,1969-09-01
1969,10,28.96,7.06451612903226,25.0666666666667,0.567387165860512,-0.16,0.66,0.626666666666667,"ElNino",1.12,1969-10-01
1969,11,1.02,-2.90909090909091,19.4782608695652,-0.789003635730327,-0.56,0.75,0.696666666666667,"ElNino",0.15,1969-11-01
1969,12,38.6,-3.83870967741935,14.7096774193548,1.13749842075617,0.16,0.68,0.66,"ElNino",1.38,1969-12-01
1970,1,0,-7.63333333333333,14.5,-1.04038809308917,-0.57,0.55,0.53,"ElNino",0.61,1970-01-01
1970,2,7.11,-3.53571428571429,16.4642857142857,-0.00758359304457326,-0.27,0.36,0.39,"Neutral",0.43,1970-02-01
1970,3,15.25,-1.16666666666667,17.7333333333333,1.26958549385583,-0.23,0.26,0.266666666666667,"Neutral",1.33,1970-03-01
1970,4,0,0.966666666666667,23.8666666666667,0.0108120674464404,-0.74,0.18,0.15,"Neutral",0.43,1970-04-01
1970,5,0,6.93333333333333,30.0666666666667,-0.838514554425749,-1.17,0.01,-0.0366666666666667,"Neutral",-0.49,1970-05-01
1970,6,0.76,12.8888888888889,34.037037037037,-0.32415905498532,-1.35,-0.3,-0.423333333333333,"Neutral",0.06,1970-06-01
1970,7,82.05,17.8846153846154,35.6538461538462,0.818455787551716,-0.95,-0.98,-0.743333333333333,"LaNina",-0.68,1970-07-01
1970,8,14.22,16.2857142857143,33.8928571428571,-1.15643399038952,-1.74,-0.95,-0.903333333333333,"LaNina",-1.63,1970-08-01
1970,9,5.59,11.551724137931,30.4137931034483,-0.950173508943114,5.75,-0.78,-0.793333333333333,"LaNina",-1.67,1970-09-01
1970,10,18.8,2.32258064516129,22,0.492801649539325,-1.41,-0.65,-0.76,"LaNina",-1.39,1970-10-01
1970,11,0,-3.83333333333333,19.5333333333333,-0.91441328889674,-1.84,-0.85,-0.87,"LaNina",-0.8,1970-11-01
1970,12,14.48,-4.73333333333333,16.1333333333333,-0.267753480301707,-2.16,-1.11,-1.14333333333333,"LaNina",-0.97,1970-12-01
1971,1,2.79,-7.35483870967742,15.0322580645161,-0.909711500507262,-2.44,-1.47,-1.28666666666667,"LaNina",-1.9,1971-01-01
1971,2,0,-5.03703703703704,17.1851851851852,-0.924521402675447,-2.78,-1.28,-1.34666666666667,"LaNina",-1.74,1971-02-01
1971,3,0,-2.77777777777778,21.962962962963,-1.22990876107309,-3.25,-1.29,-1.18,"LaNina",-1.68,1971-03-01
1971,4,10.16,2.89655172413793,23.8620689655172,0.780770781028777,-3.12,-0.97,-1.02666666666667,"LaNina",-1.59,1971-04-01
1971,5,0,7.17857142857143,28.6785714285714,-0.127851174001993,-3.33,-0.82,-0.856666666666667,"LaNina",-1.55,1971-05-01
1971,6,7.11,10.1176470588235,34.6666666666667,-0.573125599067476,-3.55,-0.78,-0.746666666666667,"LaNina",-1.55,1971-06-01
1971,7,30.49,17.695652173913,36.6521739130435,-0.890031936534824,-3.49,-0.64,-0.69,"LaNina",-2.2,1971-07-01
1971,8,42.41,16.4193548387097,32.1612903225806,0.238817874120283,-2.85,-0.65,-0.68,"LaNina",-0.15,1971-08-01
1971,9,30.98,12.9333333333333,30.5666666666667,-0.045302201624774,5.03,-0.75,-0.726666666666667,"LaNina",0.21,1971-09-01
1971,10,44.45,5.9,22.7333333333333,1.28610907856267,-1.78,-0.78,-0.793333333333333,"LaNina",-0.22,1971-10-01
1971,11,17.53,-0.0666666666666667,18.2,0.708045349735005,-1.6,-0.85,-0.84,"LaNina",-1.25,1971-11-01
