system:index,AFGC,BG,BUFF_DIST,LTR,NAME,OBJECTID,OBJECTID_1,ORIG_FID,PFGC,POINT_X,POINT_Y,SHR,Shape_Area,Shape_Leng,TREE
1985_00000000000000000044,3.038461538,41.76923077,10,13.03846154,PBR2,69,69,68,19.11538462,330734.75,3609997.25,9.076923077,314.1592654,62.83185307,1.961538462
1985_00000000000000000045,8,31,10,10,PSG1,70,70,69,20,337922.06,3612159.25,10,314.1592654,62.83185307,2
1985_00000000000000000046,7.213592233,35.89320388,10,9.893203883,PSG10,71,71,70,21.10679612,338073.91,3612393,8.893203883,314.1592654,62.83185307,2
1985_00000000000000000047,6.336538462,36.28846154,10,9.134615385,PSG11,72,72,71,21.46153846,338095.53,3612403.75,8.451923077,314.1592654,62.83185307,2
1985_00000000000000000048,4.721153846,43.07692308,10,10.24038462,PSG12,73,73,72,18.48076923,338097.59,3612449.5,8.480769231,314.1592654,62.83185307,2.759615385
1985_00000000000000000049,7,33.56435644,10,11,PSG13,74,74,73,19,337868.84,3612362.75,10,314.1592654,62.83185307,2
1985_0000000000000000004a,7.669902913,39.30097087,10,11.59223301,PSG14,75,75,74,14.97087379,338061.16,3612043.5,10.49514563,314.1592654,62.83185307,2
1985_0000000000000000004b,8.12745098,30.32352941,10,10.2745098,PSG2,76,76,75,20.30392157,337936.63,3612171.25,9.696078431,314.1592654,62.83185307,2
1985_0000000000000000004c,7.029126214,29.76699029,10,10.85436893,PSG3,77,77,76,20.26213592,337967.75,3612225,9.825242718,314.1592654,62.83185307,1.631067961
1985_0000000000000000004d,8.019047619,27.01904762,10,10.99047619,PSG4,78,78,77,23.97142857,337954.13,3612239.5,9,314.1592654,62.83185307,1
1985_0000000000000000004e,9.352380952,28.88571429,10,10.64761905,PSG5,79,79,78,20.35238095,337984.09,3612262,9.79047619,314.1592654,62.83185307,1.704761905
1985_0000000000000000004f,9,29,10,11,PSG6,80,80,79,20,337977.78,3612278.75,10,314.1592654,62.83185307,2
1985_00000000000000000050,9,34.86666667,10,10.13333333,PSG7,81,81,80,19.13333333,338023.25,3612335.75,10.93333333,314.1592654,62.83185307,2
1985_00000000000000000051,8.211538462,36.15384615,10,10.07692308,PSG8,82,82,81,18.86538462,338037.78,3612344.75,10.25,314.1592654,62.83185307,2
1985_00000000000000000052,8.660194175,34.66019417,10,9,PSG9,83,83,82,21.66019417,338055.66,3612404.75,8.339805825,314.1592654,62.83185307,2
1985_00000000000000000053,3,26,10,12.83636364,R1,84,84,83,21.34545455,338167.72,3608027.5,11.16363636,314.1592654,62.83185307,2
1985_00000000000000000054,0.401960784,44.19607843,10,9.598039216,R2,85,85,84,14.40196078,338958.28,3606602.75,8.598039216,314.1592654,62.83185307,1
1985_00000000000000000055,3,47.42718447,10,10,R3,86,86,85,14.78640777,338952.66,3605865.5,8,314.1592654,62.83185307,1
1985_00000000000000000056,5,60,10,8,R4,87,87,86,15,338668.31,3605148,7,314.1592654,62.83185307,1
1985_00000000000000000057,5.278846154,8.557692308,10,9.442307692,S1,88,88,87,28.55769231,356579.41,3605747.75,15.83653846,314.1592654,62.83185307,3.278846154
1985_00000000000000000058,6.019230769,17,10,9,S2,89,89,88,20,356549.69,3605796.75,12.96153846,314.1592654,62.83185307,7.038461538
1985_00000000000000000059,2.472727273,7.736363636,10,6,S3,90,90,89,29,352228.28,3616644,19.52727273,314.1592654,62.83185307,5.209090909
1985_0000000000000000005a,2.904761905,8.885714286,10,6.819047619,S4,91,91,90,29.4,352246.03,3616642.5,19.7047619,314.1592654,62.83185307,3.914285714
1985_0000000000000000005b,3.722222222,7.277777778,10,7,S5,92,92,91,35.33333333,352505,3616572.75,19.83333333,314.1592654,62.83185307,3.277777778
1985_0000000000000000005c,6.076923077,10.69230769,10,8.307692308,S6,93,93,92,30,353207.41,3616353.5,16.07692308,314.1592654,62.83185307,4
1985_0000000000000000005d,4,29.85576923,10,11.02884615,T1,94,94,93,24,329557.25,3621028.25,11,314.1592654,62.83185307,1.028846154
1985_0000000000000000005e,1.504587156,16.18348624,10,12.36697248,T10,95,95,94,23.30275229,334791.31,3613537.25,11.59633028,314.1592654,62.83185307,1
1985_0000000000000000005f,0.330097087,32.38834951,10,11.90291262,T11,96,96,95,16,333677.28,3615709.5,12.52427184,314.1592654,62.83185307,1.621359223
1985_00000000000000000060,2.165048544,32.82524272,10,10,T2,97,97,96,20.50485437,329806.31,3621462,11.33009709,314.1592654,62.83185307,2.165048544
1985_00000000000000000061,1,40.74757282,10,12,T3,98,98,97,12.15533981,330570.25,3621158,14,314.1592654,62.83185307,2
1985_00000000000000000062,2.650485437,26.63106796,10,10.09708738,T4,99,99,98,18.7961165,331390.06,3621068,12.50485437,314.1592654,62.83185307,1.902912621
1985_00000000000000000063,2,40.91346154,10,10,T5,100,100,99,9,331805.53,3620063,15.91346154,314.1592654,62.83185307,3
1985_00000000000000000064,2.009615385,38.46153846,10,10.42307692,T6,101,101,100,6.788461538,332041.84,3619440.75,15,314.1592654,62.83185307,4.817307692
1985_00000000000000000065,2.801886792,14.22641509,10,10.75471698,T7,102,102,101,32.39622642,335668.25,3611183.5,9.330188679,314.1592654,62.83185307,0
1985_00000000000000000066,3.300970874,18.73786408,10,9.339805825,T8,103,103,102,29.10679612,334990.53,3611828.5,11.54368932,314.1592654,62.83185307,1.019417476
1985_00000000000000000067,4.692307692,24.67307692,10,11.01923077,T9,104,104,103,22.98076923,334568.41,3612037.75,10.34615385,314.1592654,62.83185307,1.326923077
1985_00000000000000000068,5.009433962,40.5,10,12.47169811,U1,105,105,104,26.24528302,334869.69,3604543,6.29245283,314.1592654,62.83185307,0.943396226
1985_00000000000000000069,4,43,10,14,U2,106,106,105,21,334877.06,3603779.25,10,314.1592654,62.83185307,2
1985_0000000000000000006a,4.611111111,42.15740741,10,12.61111111,U3,107,107,106,17.37962963,334457.69,3603496.5,10.92592593,314.1592654,62.83185307,2.490740741
1985_0000000000000000006b,2,42.87037037,10,10.93518519,U4,108,108,107,12.93518519,334884.56,3602798,13,314.1592654,62.83185307,2.064814815
1985_0000000000000000006c,7.828571429,42.60952381,10,9.60952381,U5,109,109,108,11.21904762,335279.25,3602140,11.78095238,314.1592654,62.83185307,2
1985_0000000000000000006d,3,46,10,10,V1,110,110,109,17,343235.81,3609046.5,10,314.1592654,62.83185307,2
1985_0000000000000000006e,1.171428571,53.25714286,10,10.51428571,V2,111,111,110,13.34285714,344643.06,3608392.75,7.342857143,314.1592654,62.83185307,2
1985_0000000000000000006f,0,20,10,13,V4,112,112,111,18,345433.28,3608622.5,14,314.1592654,62.83185307,1
1985_00000000000000000070,2.855769231,26.125,10,13.18269231,V5,113,113,112,18.26923077,346098.44,3608337,11.39423077,314.1592654,62.83185307,1.605769231
1985_00000000000000000071,3.876190476,42.99047619,10,10.62857143,V6,114,114,113,14.87619048,346756.28,3608042.5,8.752380952,314.1592654,62.83185307,2.876190476
1985_00000000000000000072,1.495238095,34.84761905,10,11.59047619,V3,115,115,114,13.94285714,345338.81,3608621.75,10.36190476,314.1592654,62.83185307,1.79047619
1985_00000000000000000073,4,35.04807692,10,9,Y1,116,116,115,15.58653846,336628.91,3596936,14.36538462,314.1592654,62.83185307,1
1985_00000000000000000074,3.981481481,36.03703704,10,9,Y2,117,117,116,13.90740741,336642.34,3596937.25,15.03703704,314.1592654,62.83185307,1.018518519
1985_00000000000000000075,1.432692308,64.26923077,10,7,Y3,118,118,117,11.29807692,340070.69,3609672.75,6.567307692,314.1592654,62.83185307,1
1985_00000000000000000076,2.990825688,9.23853211,10,10.56880734,Y7,119,119,118,38.74311927,340018,3609540.5,8.165137615,314.1592654,62.83185307,1.422018349
1985_00000000000000000077,6,26.5046729,10,9.299065421,K2,120,120,119,19.89719626,337585.6609,3611671.532,10,314.1592654,62.83185307,1
1985_00000000000000000078,5.378640777,49.45631068,10,11.96116505,PBR4,121,121,120,13.77669903,331398.1926,3611265.662,10.93203883,314.1592654,62.83185307,1.281553398
1985_00000000000000000079,4.284313725,49.28431373,10,11.56862745,PBR3,122,122,121,13.71568627,331390.403,3611091.657,12,314.1592654,62.83185307,1.715686275
1986_00000000000000000000,2.230769231,47.16346154,10,18.35576923,A1,1,1,0,14.44230769,326179.47,3609704.25,13.86538462,314.1592654,62.83185307,1.413461538
1986_00000000000000000001,4,41,10,19,A2,2,2,1,16,325703.75,3610513.75,13,314.1592654,62.83185307,2
1986_00000000000000000002,3.80952381,38.33333333,10,15.38095238,A3,3,3,2,22.04761905,325294.19,3611172.5,11.19047619,314.1592654,62.83185307,4.428571429
1986_00000000000000000003,3.152380952,38.3047619,10,16.3047619,A4,4,4,3,17.54285714,324892.94,3611829,14,314.1592654,62.83185307,2.152380952
1986_00000000000000000004,3.859813084,40.08411215,10,17.14018692,A5,5,5,4,14.05607477,324614.94,3612522.75,13.95327103,314.1592654,62.83185307,1.495327103
1986_00000000000000000005,4,54,10,19,AR4,6,6,5,10,327132.78,3609736.25,13,314.1592654,62.83185307,3
1986_00000000000000000006,5,51.44761905,10,18.63809524,AR5,7,7,6,9.638095238,327304.81,3609996.25,11,314.1592654,62.83185307,4
1986_00000000000000000007,5,51.81132075,10,18.54716981,AR6,8,8,7,9.547169811,327303.5,3610006.75,11,314.1592654,62.83185307,4
1986_00000000000000000008,3,31.64814815,10,15,B1,9,9,8,26.24074074,327171.69,3608487.5,10.80555556,314.1592654,62.83185307,0.731481481
1986_00000000000000000009,1.81,38.88,10,17.01,B2,10,10,9,28.62,327724.44,3607974.75,11.13,314.1592654,62.83185307,0.33
1986_0000000000000000000a,1.245098039,37.84313725,10,16.44117647,B3,11,11,10,31.16666667,328293.22,3607462.75,12.30392157,314.1592654,62.83185307,0.245098039
1986_0000000000000000000b,1.148514851,35.46534653,10,14.97029703,B4,12,12,11,37.33663366,328874.13,3606967.25,9.267326733,314.1592654,62.83185307,0
1986_0000000000000000000c,1.242990654,42.52336449,10,15.88785047,B5,13,13,12,24.6635514,329448.84,3606450,11.4953271,314.1592654,62.83185307,0.757009346
1986_0000000000000000000d,3.875,53.42307692,10,17.875,AR1,14,14,13,4.163461538,327197.75,3615735,12.91346154,314.1592654,62.83185307,8.288461538
1986_0000000000000000000e,3.142857143,57.42857143,10,17.00952381,AR2,15,15,14,4.40952381,327372.94,3615637.25,12.38095238,314.1592654,62.83185307,7.733333333
1986_0000000000000000000f,2.528301887,48.90566038,10,18,AR3,16,16,15,8.264150943,327532.56,3615636.25,16.28301887,314.1592654,62.83185307,3.452830189
1986_00000000000000000010,3,35.28703704,10,18.2962963,B2A,17,17,16,21.80555556,327382.59,3607655,14.36111111,314.1592654,62.83185307,0
1986_00000000000000000011,0,56,10,12,G1,18,18,17,12,336026,3610606.5,16,314.1592654,62.83185307,1
1986_00000000000000000012,1,46.40952381,10,11.7047619,G2,19,19,18,18.59047619,335366,3611003.5,16.64761905,314.1592654,62.83185307,0.704761905
1986_00000000000000000013,3.552380952,50.44761905,10,17,G3,20,20,19,12.34285714,334765.34,3611493.5,14.1047619,314.1592654,62.83185307,2
1986_00000000000000000014,2.873786408,50.62135922,10,16,G4,21,21,20,13.37864078,334101.44,3612017.75,14.87378641,314.1592654,62.83185307,1.126213592
1986_00000000000000000015,3,56.47115385,10,15.50961538,G5,22,22,21,8.490384615,333466.06,3612496,12,314.1592654,62.83185307,4.490384615
1986_00000000000000000016,2,50.46296296,10,14.5,G6,23,23,22,14.53703704,334698.59,3611540.5,16,314.1592654,62.83185307,0
1986_00000000000000000017,1.892156863,46.84313725,10,16.35294118,H1,24,24,23,22.81372549,331394.97,3604060.75,12.09803922,314.1592654,62.83185307,0.039215686
1986_00000000000000000018,1.815533981,50.01941748,10,16.09708738,H2,25,25,24,17.3592233,330748.53,3604424.25,12.44660194,314.1592654,62.83185307,1.990291262
1986_00000000000000000019,2,51,10,14,H3,26,26,25,21,330060.66,3604846,12,314.1592654,62.83185307,0
1986_0000000000000000001a,3,46.07692308,10,14,I1,27,27,26,9.461538462,336726.47,3609333,13.92307692,314.1592654,62.83185307,5.538461538
1986_0000000000000000001b,2.740384615,39.51923077,10,16.48076923,I2,28,28,27,9.961538462,336718.44,3608553.75,17.77884615,314.1592654,62.83185307,0.740384615
1986_0000000000000000001c,5,39.98095238,10,21.98095238,I4,29,29,28,11.00952381,336706.31,3607070,15,314.1592654,62.83185307,2.00952381
1986_0000000000000000001d,1.047619048,46.9047619,10,17,I5,30,30,29,15.95238095,335736.72,3607075.25,15.14285714,314.1592654,62.83185307,1.904761905
1986_0000000000000000001e,1.925233645,52.03738318,10,16.79439252,I6,31,31,30,6.38317757,334710.81,3607882,19.26168224,314.1592654,62.83185307,0.130841121
1986_0000000000000000001f,3.471698113,46.05660377,10,17.73584906,I7,32,32,31,7.264150943,334615.63,3607954.75,19,314.1592654,62.83185307,0.735849057
1986_00000000000000000020,1,45.88349515,10,17.02912621,J1,33,33,32,14.94174757,334722.88,3605398.5,17.02912621,314.1592654,62.83185307,0
1986_00000000000000000021,1,46,10,16,J12,34,34,33,14.94444444,334751.78,3605416,17.94444444,314.1592654,62.83185307,0
1986_00000000000000000022,3.029411765,33.5,10,19.02941176,J22,35,35,34,24.5,338148.06,3608209.75,10,314.1592654,62.83185307,2
1986_00000000000000000023,1.847619048,17.6952381,10,7.780952381,I3,36,36,35,32.7047619,336722.16,3607823.5,13.8952381,314.1592654,62.83185307,1.580952381
1986_00000000000000000024,0,40.68269231,10,18.10576923,J8,37,37,36,17.89423077,335993.91,3605139,16.42307692,314.1592654,62.83185307,2.788461538
1986_00000000000000000025,1.72815534,36.37864078,10,12.45631068,J9,38,38,37,25.80582524,338152.78,3608089.5,11.27184466,314.1592654,62.83185307,2.72815534
1986_00000000000000000026,4,6,10,7,K1,39,39,38,27,337143.5,3610971.5,21,314.1592654,62.83185307,5
1986_00000000000000000027,1.866666667,42.76190476,10,17.19047619,K3,40,40,39,16.62857143,337971.28,3612407,17.81904762,314.1592654,62.83185307,0.828571429
1986_00000000000000000028,3.252427184,44.50485437,10,17,K4,41,41,40,6.252427184,338352.69,3613102.5,18.49514563,314.1592654,62.83185307,4.747572816
1986_00000000000000000029,3,43,10,15,L1,42,42,41,13,337528.59,3609797.5,17,314.1592654,62.83185307,2
1986_0000000000000000002a,1.019047619,41,10,18.98095238,L2,43,43,42,16.88571429,338305.66,3609395.5,19.01904762,314.1592654,62.83185307,1.019047619
1986_0000000000000000002b,1,19,10,9,L3,44,44,43,30,339007.22,3608934.5,15,314.1592654,62.83185307,2
1986_0000000000000000002c,1,19.90740741,10,8.935185185,L3A,45,45,44,29.80555556,339007.25,3608933,14.61111111,314.1592654,62.83185307,2.259259259
1986_0000000000000000002d,1,15,10,6,L4,46,46,45,36,339762.38,3608544,9,314.1592654,62.83185307,1
1986_0000000000000000002e,1.326732673,42.98019802,10,10.65346535,L5,47,47,46,27.02970297,340537.59,3608156.5,9,314.1592654,62.83185307,2.336633663
1986_0000000000000000002f,2.952380952,21.45714286,10,8.885714286,M5,48,48,47,7.752380952,335475.59,3595839,21.08571429,314.1592654,62.83185307,3.847619048
1986_00000000000000000030,2.866666667,20.73333333,10,8.99047619,M6,49,49,48,4.895238095,335473.88,3595795.75,21.36190476,314.1592654,62.83185307,3.266666667
1986_00000000000000000031,1,20.88888889,10,9.111111111,MG1,50,50,49,34.05555556,336305.13,3615267.75,13,314.1592654,62.83185307,2.944444444
1986_00000000000000000032,2,13.88679245,10,8.377358491,MG2,51,51,50,31.60377358,335301.34,3615593,13.50943396,314.1592654,62.83185307,1.377358491
1986_00000000000000000033,1,16,10,8.99047619,MG3,52,52,51,20.07619048,334797.41,3615967.25,19.99047619,314.1592654,62.83185307,2
1986_00000000000000000034,1.885714286,4.142857143,10,5.342857143,MG4,53,53,52,41.51428571,335199.63,3616775,19.22857143,314.1592654,62.83185307,2.114285714
1986_00000000000000000035,2,9.902912621,10,7,MG5,54,54,53,38.90291262,335971.13,3616765,14.19417476,314.1592654,62.83185307,1
1986_00000000000000000036,2.304761905,17.21904762,10,9.304761905,MG6,55,55,54,29.86666667,335318.25,3615722.5,12.6952381,314.1592654,62.83185307,2
1986_00000000000000000037,3,34,10,12,MG7,56,56,55,16,335951.25,3616875,12,314.1592654,62.83185307,3
1986_00000000000000000038,3.077669903,37.68932039,10,12.0776699,N1,57,57,56,14,336268.63,3601864.75,16.15533981,314.1592654,62.83185307,3
1986_00000000000000000039,0.320754717,46,10,16.67924528,N3,58,58,57,16.75471698,337178.88,3604610.25,16.96226415,314.1592654,62.83185307,2
1986_0000000000000000003a,0,48.89622642,10,14.08490566,N3A,59,59,58,11.82075472,337122.53,3604629.5,18.28301887,314.1592654,62.83185307,2.849056604
1986_0000000000000000003b,3,40.79047619,10,12.08571429,N4,60,60,59,7.733333333,336329.19,3601793,20.38095238,314.1592654,62.83185307,2.542857143
1986_0000000000000000003c,2.346153846,25.38461538,10,9.038461538,N5,61,61,60,10.96153846,336467.53,3602587.75,21,314.1592654,62.83185307,3.961538462
1986_0000000000000000003d,2.495412844,43.4587156,10,13.02752294,N6,62,62,61,9.651376147,336891.38,3603909,18.03669725,314.1592654,62.83185307,0.504587156
1986_0000000000000000003e,4.346153846,26.375,10,10.64423077,P1,63,63,62,20.23076923,343184.94,3604709.25,19.25961538,314.1592654,62.83185307,6.173076923
1986_0000000000000000003f,2.475728155,5.737864078,10,6.59223301,P2,64,64,63,40,342893.94,3604024.25,21.95145631,314.1592654,62.83185307,9.116504854
1986_00000000000000000040,2.047619048,39.71428571,10,13.9047619,P3,65,65,64,19.42857143,342794.59,3603173.25,15.80952381,314.1592654,62.83185307,2
1986_00000000000000000041,2.429906542,31.29906542,10,9.803738318,P4,66,66,65,27.13084112,342643.69,3602441.25,14.35514019,314.1592654,62.83185307,5.570093458
1986_00000000000000000042,7,25.11926606,10,12.06422018,P5,67,67,66,23.68807339,342204.19,3603572.75,12.68807339,314.1592654,62.83185307,8.752293578
1986_00000000000000000043,2.688073394,40.55963303,10,13.31192661,PBR1,68,68,67,15.44036697,330867.28,3610028,18.68807339,314.1592654,62.83185307,0.311926606
1986_00000000000000000044,4,44.84615385,10,16,PBR2,69,69,68,18.19230769,330734.75,3609997.25,13.03846154,314.1592654,62.83185307,0.038461538
1986_00000000000000000045,2,41,10,17,PSG1,70,70,69,12,337922.06,3612159.25,19,314.1592654,62.83185307,2
1986_00000000000000000046,1.786407767,42.42718447,10,17,PSG10,71,71,70,13.89320388,338073.91,3612393,17.89320388,314.1592654,62.83185307,1.427184466
1986_00000000000000000047,2,41.88461538,10,16.76923077,PSG11,72,72,71,14.46153846,338095.53,3612403.75,18.46153846,314.1592654,62.83185307,0.855769231
1986_00000000000000000048,1.240384615,43.75961538,10,17.75961538,PSG12,73,73,72,13.51923077,338097.59,3612449.5,16.96153846,314.1592654,62.83185307,1.519230769
1986_00000000000000000049,1.217821782,44.78217822,10,17.78217822,PSG13,74,74,73,13.56435644,337868.84,3612362.75,17.43564356,314.1592654,62.83185307,3.564356436
1986_0000000000000000004a,1.485436893,49.0776699,10,16.75728155,PSG14,75,75,74,10,338061.16,3612043.5,17,314.1592654,62.83185307,2.815533981
1986_0000000000000000004b,1.519607843,40.76470588,10,17.30392157,PSG2,76,76,75,11.44117647,337936.63,3612171.25,19.25490196,314.1592654,62.83185307,2.37254902
1986_0000000000000000004c,1.533980583,40.70873786,10,16.68932039,PSG3,77,77,76,11.06796117,337967.75,3612225,22.5631068,314.1592654,62.83185307,0.029126214
1986_0000000000000000004d,1.00952381,45.93333333,10,18.00952381,PSG4,78,78,77,14.97142857,337954.13,3612239.5,18.02857143,314.1592654,62.83185307,0.99047619
1986_0000000000000000004e,2.142857143,39.67619048,10,20.06666667,PSG5,79,79,78,10.86666667,337984.09,3612262,20.04761905,314.1592654,62.83185307,0.619047619
1986_0000000000000000004f,2,40,10,21,PSG6,80,80,79,11,337977.78,3612278.75,19,314.1592654,62.83185307,1
